cohort,batch,i,minp_below_001
HNSC,126,3,121
HNSC,126,4,275
HNSC,126,5,114
HNSC,126,6,140
HNSC,126,7,187
HNSC,126,8,129
HNSC,126,9,113
HNSC,127,0,140
HNSC,127,1,256
HNSC,127,2,100
HNSC,127,3,408
HNSC,127,4,89
HNSC,127,5,124
HNSC,127,6,105
HNSC,127,7,379
HNSC,127,8,221
HNSC,127,9,85
HNSC,128,0,105
HNSC,128,1,109
HNSC,128,2,105
HNSC,128,3,89
HNSC,128,4,523
HNSC,128,5,257
HNSC,128,6,453
HNSC,128,7,150
HNSC,128,8,254
HNSC,128,9,327
HNSC,129,0,283
HNSC,129,1,101
HNSC,129,2,92
HNSC,129,3,283
HNSC,129,4,357
HNSC,129,5,98
HNSC,129,6,130
HNSC,129,7,80
HNSC,129,8,72
HNSC,129,9,239
HNSC,130,0,361
HNSC,130,1,477
HNSC,130,2,163
HNSC,130,3,37
HNSC,130,4,143
HNSC,130,5,135
HNSC,130,6,83
HNSC,130,7,57
HNSC,130,8,122
HNSC,130,9,91
HNSC,131,0,55
HNSC,131,1,167
HNSC,131,2,218
HNSC,131,3,131
HNSC,131,4,129
HNSC,131,5,53
HNSC,131,6,246
HNSC,131,7,121
HNSC,131,8,483
HNSC,131,9,184
HNSC,132,0,104
HNSC,132,1,137
HNSC,132,2,62
HNSC,132,3,163
HNSC,132,4,104
HNSC,132,5,129
HNSC,132,6,211
HNSC,132,7,80
HNSC,132,8,202
HNSC,132,9,96
HNSC,133,0,63
HNSC,133,1,314
HNSC,133,2,282
HNSC,133,3,486
HNSC,133,4,184
HNSC,133,5,174
HNSC,133,6,96
HNSC,133,7,112
HNSC,133,8,107
HNSC,133,9,679
HNSC,134,0,179
HNSC,134,1,178
HNSC,134,2,64
HNSC,134,3,456
HNSC,134,4,300
HNSC,134,5,499
HNSC,134,6,60
HNSC,134,7,115
HNSC,134,8,157
HNSC,134,9,185
HNSC,135,0,101
HNSC,135,1,76
HNSC,135,2,267
HNSC,135,3,131
HNSC,135,4,183
HNSC,135,5,379
HNSC,135,6,324
HNSC,135,7,833
HNSC,135,8,78
HNSC,135,9,340
HNSC,136,0,74
HNSC,136,1,191
HNSC,136,2,51
HNSC,136,3,439
HNSC,136,4,378
HNSC,136,5,210
HNSC,136,6,397
HNSC,136,7,315
HNSC,136,8,195
HNSC,136,9,373
HNSC,137,0,112
HNSC,137,1,50
HNSC,137,2,650
HNSC,137,3,69
HNSC,137,4,76
HNSC,137,5,462
HNSC,137,6,198
HNSC,137,7,157
HNSC,137,8,168
HNSC,137,9,291
HNSC,138,0,135
HNSC,138,1,208
HNSC,138,2,73
HNSC,138,3,553
HNSC,138,4,378
HNSC,138,5,228
HNSC,138,6,211
HNSC,138,7,595
HNSC,138,8,133
HNSC,138,9,314
HNSC,139,0,422
HNSC,139,1,67
HNSC,139,2,331
HNSC,139,3,176
HNSC,139,4,135
HNSC,139,5,160
HNSC,139,6,272
HNSC,139,7,122
HNSC,139,8,147
HNSC,139,9,538
HNSC,140,0,185
HNSC,140,1,111
HNSC,140,2,101
HNSC,140,3,147
HNSC,140,4,90
HNSC,140,5,189
HNSC,140,6,101
HNSC,140,7,120
HNSC,140,8,535
HNSC,140,9,294
HNSC,141,0,160
HNSC,141,1,190
HNSC,141,2,205
HNSC,141,3,49
HNSC,141,4,948
HNSC,141,5,174
HNSC,141,6,372
HNSC,141,7,239
HNSC,141,8,132
HNSC,141,9,169
HNSC,142,0,412
HNSC,142,1,144
HNSC,142,2,513
HNSC,142,3,166
HNSC,142,4,86
HNSC,142,5,386
HNSC,142,6,109
HNSC,142,7,245
HNSC,142,8,211
HNSC,142,9,178
HNSC,143,0,78
HNSC,143,1,203
HNSC,143,2,107
HNSC,143,3,135
HNSC,143,4,129
HNSC,143,5,350
HNSC,143,6,276
HNSC,143,7,506
HNSC,143,8,135
HNSC,143,9,68
HNSC,144,0,354
HNSC,144,1,251
HNSC,144,2,78
HNSC,144,3,73
HNSC,144,4,340
HNSC,144,5,209
HNSC,144,6,165
HNSC,144,7,74
HNSC,144,8,166
HNSC,144,9,68
HNSC,145,0,166
HNSC,145,1,104
HNSC,145,2,232
HNSC,145,3,141
HNSC,145,4,60
HNSC,145,5,171
HNSC,145,6,128
HNSC,145,7,124
HNSC,145,8,101
HNSC,145,9,76
HNSC,146,0,216
HNSC,146,1,85
HNSC,146,2,502
HNSC,146,3,139
HNSC,146,4,766
HNSC,146,5,598
HNSC,146,6,607
HNSC,146,7,171
HNSC,146,8,115
HNSC,146,9,309
HNSC,147,0,74
HNSC,147,1,283
HNSC,147,2,89
HNSC,147,3,179
HNSC,147,4,99
HNSC,147,5,156
HNSC,147,6,207
HNSC,147,7,238
HNSC,147,8,163
HNSC,147,9,107
HNSC,148,0,517
HNSC,148,1,40
HNSC,148,2,307
HNSC,148,3,105
HNSC,148,4,66
HNSC,148,5,231
HNSC,148,6,54
HNSC,148,7,186
HNSC,148,8,193
HNSC,148,9,68
HNSC,149,0,61
HNSC,149,1,73
HNSC,149,2,95
HNSC,149,3,154
HNSC,149,4,402
HNSC,149,5,204
HNSC,149,6,94
HNSC,149,7,88
HNSC,149,8,162
HNSC,149,9,48
HNSC,150,0,200
HNSC,150,1,96
HNSC,150,2,51
HNSC,150,3,356
HNSC,150,4,163
HNSC,150,5,1096
HNSC,150,6,108
HNSC,150,7,75
HNSC,150,8,101
HNSC,150,9,414
HNSC,151,0,63
HNSC,151,1,202
HNSC,151,2,101
HNSC,151,3,618
HNSC,151,4,67
HNSC,151,5,179
HNSC,151,6,486
HNSC,151,7,131
HNSC,151,8,107
HNSC,151,9,67
HNSC,152,0,85
HNSC,152,1,336
HNSC,152,2,209
HNSC,152,3,171
HNSC,152,4,280
HNSC,152,5,100
HNSC,152,6,776
HNSC,152,7,149
HNSC,152,8,115
HNSC,152,9,123
HNSC,153,0,187
HNSC,153,1,280
HNSC,153,2,237
HNSC,153,3,110
HNSC,153,4,392
HNSC,153,5,131
HNSC,153,6,165
HNSC,153,7,284
HNSC,153,8,98
HNSC,153,9,110
HNSC,154,0,222
HNSC,154,1,236
HNSC,154,2,140
HNSC,154,3,160
HNSC,154,4,160
HNSC,154,5,345
HNSC,154,6,53
HNSC,154,7,218
HNSC,154,8,134
HNSC,154,9,290
HNSC,155,0,49
HNSC,155,1,115
HNSC,155,2,196
HNSC,155,3,125
HNSC,155,4,175
HNSC,155,5,51
HNSC,155,6,385
HNSC,155,7,312
HNSC,155,8,331
HNSC,155,9,86
HNSC,156,0,353
HNSC,156,1,186
HNSC,156,2,211
HNSC,156,3,127
HNSC,156,4,208
HNSC,156,5,104
HNSC,156,6,62
HNSC,156,7,108
HNSC,156,8,188
HNSC,156,9,192
HNSC,157,0,301
HNSC,157,1,93
HNSC,157,2,67
HNSC,157,3,96
HNSC,157,4,129
HNSC,157,5,81
HNSC,157,6,146
HNSC,157,7,112
HNSC,157,8,102
HNSC,157,9,116
HNSC,158,0,264
HNSC,158,1,166
HNSC,158,2,186
HNSC,158,3,189
HNSC,158,4,156
HNSC,158,5,137
HNSC,158,6,707
HNSC,158,7,89
HNSC,158,8,184
HNSC,158,9,425
HNSC,159,0,88
HNSC,159,1,133
HNSC,159,2,332
HNSC,159,3,71
HNSC,159,4,105
HNSC,159,5,55
HNSC,159,6,112
HNSC,159,7,199
HNSC,159,8,134
HNSC,159,9,483
HNSC,160,0,142
HNSC,160,1,69
HNSC,160,2,373
HNSC,160,3,275
HNSC,160,4,146
HNSC,160,5,122
HNSC,160,6,781
HNSC,160,7,59
HNSC,160,8,62
HNSC,160,9,249
HNSC,161,0,243
HNSC,161,1,98
HNSC,161,2,58
HNSC,161,3,461
HNSC,161,4,68
HNSC,161,5,154
HNSC,161,6,186
HNSC,161,7,352
HNSC,161,8,91
HNSC,161,9,113
HNSC,162,0,71
HNSC,162,1,137
HNSC,162,2,188
HNSC,162,3,876
HNSC,162,4,70
HNSC,162,5,83
HNSC,162,6,116
HNSC,162,7,148
HNSC,162,8,49
HNSC,162,9,114
HNSC,163,0,38
HNSC,163,1,118
HNSC,163,2,106
HNSC,163,3,270
HNSC,163,4,196
HNSC,163,5,769
HNSC,163,6,303
HNSC,163,7,89
HNSC,163,8,470
HNSC,163,9,74
HNSC,164,0,71
HNSC,164,1,128
HNSC,164,2,174
HNSC,164,3,123
HNSC,164,4,434
HNSC,164,5,918
HNSC,164,6,170
HNSC,164,7,178
HNSC,164,8,109
HNSC,164,9,248
HNSC,165,0,322
HNSC,165,1,63
HNSC,165,2,117
HNSC,165,3,182
HNSC,165,4,263
HNSC,165,5,100
HNSC,165,6,83
HNSC,165,7,68
HNSC,165,8,584
HNSC,165,9,70
HNSC,166,0,65
HNSC,166,1,121
HNSC,166,2,103
HNSC,166,3,59
HNSC,166,4,120
HNSC,166,5,28
HNSC,166,6,290
HNSC,166,7,107
HNSC,166,8,251
HNSC,166,9,823
HNSC,167,0,90
HNSC,167,1,169
HNSC,167,2,125
HNSC,167,3,315
HNSC,167,4,69
HNSC,167,5,83
HNSC,167,6,115
HNSC,167,7,263
HNSC,167,8,58
HNSC,167,9,351
HNSC,168,0,215
HNSC,168,1,516
HNSC,168,2,236
HNSC,168,3,88
HNSC,168,4,120
HNSC,168,5,191
HNSC,168,6,160
HNSC,168,7,231
HNSC,168,8,270
HNSC,168,9,187
HNSC,169,0,184
HNSC,169,1,235
HNSC,169,2,79
HNSC,169,3,277
HNSC,169,4,279
HNSC,169,5,72
HNSC,169,6,434
HNSC,169,7,789
HNSC,169,8,72
HNSC,169,9,546
HNSC,170,0,160
HNSC,170,1,156
HNSC,170,2,76
HNSC,170,3,232
HNSC,170,4,114
HNSC,170,5,75
HNSC,170,6,107
HNSC,170,7,183
HNSC,170,8,130
HNSC,170,9,374
HNSC,171,0,360
HNSC,171,1,129
HNSC,171,2,229
HNSC,171,3,344
HNSC,171,4,89
HNSC,171,5,76
HNSC,171,6,464
HNSC,171,7,478
HNSC,171,8,275
HNSC,171,9,125
HNSC,172,0,61
HNSC,172,1,346
HNSC,172,2,33
HNSC,172,3,140
HNSC,172,4,216
HNSC,172,5,57
HNSC,172,6,225
HNSC,172,7,188
HNSC,172,8,209
HNSC,172,9,220
HNSC,173,0,434
HNSC,173,1,632
HNSC,173,2,578
HNSC,173,3,399
HNSC,173,4,100
HNSC,173,5,75
HNSC,173,6,757
HNSC,173,7,373
HNSC,173,8,66
HNSC,173,9,237
HNSC,174,0,209
HNSC,174,1,215
HNSC,174,2,83
HNSC,174,3,106
HNSC,174,4,77
HNSC,174,5,428
HNSC,174,6,80
HNSC,174,7,122
HNSC,174,8,90
HNSC,174,9,172
HNSC,175,0,277
HNSC,175,1,228
HNSC,175,2,85
HNSC,175,3,348
HNSC,175,4,114
HNSC,175,5,74
HNSC,175,6,183
HNSC,175,7,299
HNSC,175,8,171
HNSC,175,9,67
HNSC,176,0,343
HNSC,176,1,135
HNSC,176,2,230
HNSC,176,3,423
HNSC,176,4,262
HNSC,176,5,84
HNSC,176,6,136
HNSC,176,7,99
HNSC,176,8,120
HNSC,176,9,141
HNSC,177,0,167
HNSC,177,1,326
HNSC,177,2,173
HNSC,177,3,92
HNSC,177,4,274
HNSC,177,5,419
HNSC,177,6,617
HNSC,177,7,326
HNSC,177,8,244
HNSC,177,9,87
HNSC,178,0,210
HNSC,178,1,210
HNSC,178,2,247
HNSC,178,3,161
HNSC,178,4,103
HNSC,178,5,97
HNSC,178,6,42
HNSC,178,7,80
HNSC,178,8,69
HNSC,178,9,214
HNSC,179,0,459
HNSC,179,1,110
HNSC,179,2,196
HNSC,179,3,128
HNSC,179,4,52
HNSC,179,5,128
HNSC,179,6,108
HNSC,179,7,217
HNSC,179,8,301
HNSC,179,9,2191
HNSC,180,0,64
HNSC,180,1,213
HNSC,180,2,966
HNSC,180,3,167
HNSC,180,4,1377
HNSC,180,5,343
HNSC,180,6,185
HNSC,180,7,103
HNSC,180,8,177
HNSC,180,9,63
HNSC,181,0,125
HNSC,181,1,30
HNSC,181,2,62
HNSC,181,3,101
HNSC,181,4,162
HNSC,181,5,366
HNSC,181,6,175
HNSC,181,7,307
HNSC,181,8,272
HNSC,181,9,69
HNSC,182,0,201
HNSC,182,1,200
HNSC,182,2,82
HNSC,182,3,293
HNSC,182,4,91
HNSC,182,5,141
HNSC,182,6,34
HNSC,182,7,119
HNSC,182,8,259
HNSC,182,9,356
HNSC,183,0,74
HNSC,183,1,122
HNSC,183,2,271
HNSC,183,3,229
HNSC,183,4,87
HNSC,183,5,87
HNSC,183,6,156
HNSC,183,7,116
HNSC,183,8,140
HNSC,183,9,103
HNSC,184,0,262
HNSC,184,1,136
HNSC,184,2,70
HNSC,184,3,1489
HNSC,184,4,96
HNSC,184,5,67
HNSC,184,6,340
HNSC,184,7,148
HNSC,184,8,134
HNSC,184,9,135
HNSC,185,0,248
HNSC,185,1,223
HNSC,185,2,171
HNSC,185,3,203
HNSC,185,4,268
HNSC,185,5,650
HNSC,185,6,168
HNSC,185,7,929
HNSC,185,8,75
HNSC,185,9,202
HNSC,186,0,80
HNSC,186,1,141
HNSC,186,2,272
HNSC,186,3,145
HNSC,186,4,185
HNSC,186,5,44
HNSC,186,6,299
HNSC,186,7,139
HNSC,186,8,215
HNSC,186,9,2304
HNSC,187,0,863
HNSC,187,1,380
HNSC,187,2,206
HNSC,187,3,103
HNSC,187,4,369
HNSC,187,5,1103
HNSC,187,6,102
HNSC,187,7,71
HNSC,187,8,296
HNSC,187,9,66
HNSC,188,0,229
HNSC,188,1,354
HNSC,188,2,125
HNSC,188,3,100
HNSC,188,4,322
HNSC,188,5,141
HNSC,188,6,442
HNSC,188,7,104
HNSC,188,8,78
HNSC,188,9,119
HNSC,189,0,114
HNSC,189,1,469
HNSC,189,2,104
HNSC,189,3,220
HNSC,189,4,78
HNSC,189,5,87
HNSC,189,6,116
HNSC,189,7,311
HNSC,189,8,46
HNSC,189,9,154
HNSC,190,0,123
HNSC,190,1,137
HNSC,190,2,93
HNSC,190,3,119
HNSC,190,4,212
HNSC,190,5,70
HNSC,190,6,992
HNSC,190,7,420
HNSC,190,8,177
HNSC,190,9,553
HNSC,191,0,90
HNSC,191,1,128
HNSC,191,2,227
HNSC,191,3,79
HNSC,191,4,162
HNSC,191,5,143
HNSC,191,6,130
HNSC,191,7,144
HNSC,191,8,137
HNSC,191,9,98
HNSC,192,0,71
HNSC,192,1,98
HNSC,192,2,152
HNSC,192,3,430
HNSC,192,4,408
HNSC,192,5,243
HNSC,192,6,77
HNSC,192,7,115
HNSC,192,8,597
HNSC,192,9,419
HNSC,193,0,287
HNSC,193,1,35
HNSC,193,2,110
HNSC,193,3,72
HNSC,193,4,355
HNSC,193,5,972
HNSC,193,6,126
HNSC,193,7,62
HNSC,193,8,96
HNSC,193,9,84
HNSC,194,0,204
HNSC,194,1,110
HNSC,194,2,129
HNSC,194,3,71
HNSC,194,4,82
HNSC,194,5,69
HNSC,194,6,252
HNSC,194,7,90
HNSC,194,8,94
HNSC,194,9,63
HNSC,195,0,171
HNSC,195,1,169
HNSC,195,2,266
HNSC,195,3,316
HNSC,195,4,132
HNSC,195,5,112
HNSC,195,6,161
HNSC,195,7,86
HNSC,195,8,254
HNSC,195,9,128
HNSC,196,0,103
HNSC,196,1,184
HNSC,196,2,542
HNSC,196,3,113
HNSC,196,4,1008
HNSC,196,5,1322
HNSC,196,6,875
HNSC,196,7,170
HNSC,196,8,866
HNSC,196,9,209
HNSC,197,0,181
HNSC,197,1,115
HNSC,197,2,156
HNSC,197,3,68
HNSC,197,4,169
HNSC,197,5,313
HNSC,197,6,242
HNSC,197,7,415
HNSC,197,8,196
HNSC,197,9,28
HNSC,198,0,560
HNSC,198,1,70
HNSC,198,2,504
HNSC,198,3,196
HNSC,198,4,84
HNSC,198,5,198
HNSC,198,6,124
HNSC,198,7,167
HNSC,198,8,106
HNSC,198,9,88
HNSC,199,0,199
HNSC,199,1,367
HNSC,199,2,163
HNSC,199,3,212
HNSC,199,4,132
HNSC,199,5,90
HNSC,199,6,55
HNSC,199,7,184
HNSC,199,8,143
HNSC,199,9,157
