cohort,batch,i,minp_below_001
COAD,99,7,73
COAD,99,8,358
COAD,99,9,96
COAD,100,0,95
COAD,100,1,79
COAD,100,2,100
COAD,100,3,209
COAD,100,4,97
COAD,100,5,117
COAD,100,6,137
COAD,100,7,283
COAD,100,8,200
COAD,100,9,107
COAD,101,0,72
COAD,101,1,153
COAD,101,2,58
COAD,101,3,121
COAD,101,4,86
COAD,101,5,155
COAD,101,6,157
COAD,101,7,233
COAD,101,8,189
COAD,101,9,138
COAD,102,0,153
COAD,102,1,120
COAD,102,2,163
COAD,102,3,659
COAD,102,4,182
COAD,102,5,268
COAD,102,6,156
COAD,102,7,180
COAD,102,8,332
COAD,102,9,216
COAD,103,0,52
COAD,103,1,135
COAD,103,2,95
COAD,103,3,68
COAD,103,4,97
COAD,103,5,40
COAD,103,6,63
COAD,103,7,171
COAD,103,8,91
COAD,103,9,203
COAD,104,0,140
COAD,104,1,230
COAD,104,2,296
COAD,104,3,166
COAD,104,4,85
COAD,104,5,232
COAD,104,6,425
COAD,104,7,79
COAD,104,8,135
COAD,104,9,287
COAD,105,0,130
COAD,105,1,126
COAD,105,2,100
COAD,105,3,134
COAD,105,4,79
COAD,105,5,54
COAD,105,6,120
COAD,105,7,107
COAD,105,8,261
COAD,105,9,160
COAD,106,0,346
COAD,106,1,273
COAD,106,2,65
COAD,106,3,214
COAD,106,4,513
COAD,106,5,100
COAD,106,6,103
COAD,106,7,216
COAD,106,8,94
COAD,106,9,51
COAD,107,0,342
COAD,107,1,102
COAD,107,2,152
COAD,107,3,95
COAD,107,4,344
COAD,107,5,153
COAD,107,6,219
COAD,107,7,123
COAD,107,8,119
COAD,107,9,89
COAD,108,0,85
COAD,108,1,433
COAD,108,2,333
COAD,108,3,107
COAD,108,4,336
COAD,108,5,87
COAD,108,6,72
COAD,108,7,100
COAD,108,8,173
COAD,108,9,112
COAD,109,0,97
COAD,109,1,144
COAD,109,2,144
COAD,109,3,145
COAD,109,4,178
COAD,109,5,97
COAD,109,6,243
COAD,109,7,74
COAD,109,8,191
COAD,109,9,359
COAD,110,0,64
COAD,110,1,195
COAD,110,2,536
COAD,110,3,69
COAD,110,4,49
COAD,110,5,93
COAD,110,6,64
COAD,110,7,393
COAD,110,8,166
COAD,110,9,241
COAD,111,0,220
COAD,111,1,173
COAD,111,2,143
COAD,111,3,55
COAD,111,4,553
COAD,111,5,330
COAD,111,6,45
COAD,111,7,141
COAD,111,8,457
COAD,111,9,109
COAD,112,0,89
COAD,112,1,680
COAD,112,2,309
COAD,112,3,94
COAD,112,4,285
COAD,112,5,88
COAD,112,6,301
COAD,112,7,248
COAD,112,8,356
COAD,112,9,125
COAD,113,0,877
COAD,113,1,81
COAD,113,2,174
COAD,113,3,180
COAD,113,4,195
COAD,113,5,106
COAD,113,6,118
COAD,113,7,128
COAD,113,8,92
COAD,113,9,309
COAD,114,0,98
COAD,114,1,337
COAD,114,2,97
COAD,114,3,140
COAD,114,4,256
COAD,114,5,152
COAD,114,6,128
COAD,114,7,240
COAD,114,8,206
COAD,114,9,356
COAD,115,0,121
COAD,115,1,422
COAD,115,2,247
COAD,115,3,268
COAD,115,4,82
COAD,115,5,75
COAD,115,6,124
COAD,115,7,219
COAD,115,8,226
COAD,115,9,71
COAD,116,0,162
COAD,116,1,137
COAD,116,2,260
COAD,116,3,170
COAD,116,4,184
COAD,116,5,164
COAD,116,6,89
COAD,116,7,247
COAD,116,8,196
COAD,116,9,246
COAD,117,0,144
COAD,117,1,125
COAD,117,2,585
COAD,117,3,93
COAD,117,4,303
COAD,117,5,118
COAD,117,6,98
COAD,117,7,194
COAD,117,8,44
COAD,117,9,284
COAD,118,0,83
COAD,118,1,107
COAD,118,2,252
COAD,118,3,112
COAD,118,4,48
COAD,118,5,189
COAD,118,6,136
COAD,118,7,212
COAD,118,8,91
COAD,118,9,118
COAD,119,0,542
COAD,119,1,559
COAD,119,2,139
COAD,119,3,861
COAD,119,4,109
COAD,119,5,459
COAD,119,6,124
COAD,119,7,186
COAD,119,8,222
COAD,119,9,207
COAD,120,0,118
COAD,120,1,261
COAD,120,2,141
COAD,120,3,141
COAD,120,4,209
COAD,120,5,60
COAD,120,6,184
COAD,120,7,536
COAD,120,8,1288
COAD,120,9,165
COAD,121,0,346
COAD,121,1,77
COAD,121,2,185
COAD,121,3,62
COAD,121,4,82
COAD,121,5,99
COAD,121,6,152
COAD,121,7,200
COAD,121,8,118
COAD,121,9,241
COAD,122,0,183
COAD,122,1,168
COAD,122,2,200
COAD,122,3,295
COAD,122,4,233
COAD,122,5,156
COAD,122,6,56
COAD,122,7,164
COAD,122,8,318
COAD,122,9,118
COAD,123,0,116
COAD,123,1,391
COAD,123,2,72
COAD,123,3,99
COAD,123,4,198
COAD,123,5,192
COAD,123,6,565
COAD,123,7,166
COAD,123,8,168
COAD,123,9,73
COAD,124,0,96
COAD,124,1,171
COAD,124,2,108
COAD,124,3,117
COAD,124,4,179
COAD,124,5,122
COAD,124,6,440
COAD,124,7,151
COAD,124,8,292
COAD,124,9,145
COAD,125,0,81
COAD,125,1,151
COAD,125,2,149
COAD,125,3,607
COAD,125,4,283
COAD,125,5,145
COAD,125,6,100
COAD,125,7,106
COAD,125,8,180
COAD,125,9,231
COAD,126,0,74
COAD,126,1,133
COAD,126,2,138
COAD,126,3,78
COAD,126,4,85
COAD,126,5,88
COAD,126,6,92
COAD,126,7,308
COAD,126,8,117
COAD,126,9,161
COAD,127,0,75
COAD,127,1,253
COAD,127,2,95
COAD,127,3,264
COAD,127,4,166
COAD,127,5,95
COAD,127,6,67
COAD,127,7,169
COAD,127,8,185
COAD,127,9,118
COAD,128,0,118
COAD,128,1,52
COAD,128,2,154
COAD,128,3,111
COAD,128,4,93
COAD,128,5,100
COAD,128,6,212
COAD,128,7,325
COAD,128,8,132
COAD,128,9,163
COAD,129,0,521
COAD,129,1,267
COAD,129,2,173
COAD,129,3,1219
COAD,129,4,469
COAD,129,5,154
COAD,129,6,185
COAD,129,7,160
COAD,129,8,267
COAD,129,9,118
COAD,130,0,66
COAD,130,1,187
COAD,130,2,107
COAD,130,3,197
COAD,130,4,550
COAD,130,5,157
COAD,130,6,80
COAD,130,7,94
COAD,130,8,636
COAD,130,9,128
COAD,131,0,181
COAD,131,1,479
COAD,131,2,120
COAD,131,3,65
