cohort,batch,i,minp_below_001
STAD,59,5,127
STAD,59,6,100
STAD,59,7,71
STAD,59,8,324
STAD,59,9,125
STAD,60,0,191
STAD,60,1,99
STAD,60,2,51
STAD,60,3,99
STAD,60,4,49
STAD,60,5,163
STAD,60,6,124
STAD,60,7,190
STAD,60,8,101
STAD,60,9,87
STAD,61,0,241
STAD,61,1,213
STAD,61,2,71
STAD,61,3,45
STAD,61,4,123
STAD,61,5,148
STAD,61,6,210
STAD,61,7,137
STAD,61,8,152
STAD,61,9,161
STAD,62,0,189
STAD,62,1,78
STAD,62,2,367
STAD,62,3,201
STAD,62,4,142
STAD,62,5,255
STAD,62,6,137
STAD,62,7,438
STAD,62,8,149
STAD,62,9,853
STAD,63,0,231
STAD,63,1,95
STAD,63,2,84
STAD,63,3,327
STAD,63,4,77
STAD,63,5,119
STAD,63,6,189
STAD,63,7,115
STAD,63,8,113
STAD,63,9,253
STAD,64,0,145
STAD,64,1,192
STAD,64,2,275
STAD,64,3,75
STAD,64,4,95
STAD,64,5,129
STAD,64,6,157
STAD,64,7,62
STAD,64,8,75
STAD,64,9,154
STAD,65,0,123
STAD,65,1,346
STAD,65,2,154
STAD,65,3,108
STAD,65,4,398
STAD,65,5,65
STAD,65,6,160
STAD,65,7,702
STAD,65,8,112
STAD,65,9,78
STAD,66,0,436
STAD,66,1,71
STAD,66,2,310
STAD,66,3,87
STAD,66,4,254
STAD,66,5,238
STAD,66,6,74
STAD,66,7,104
STAD,66,8,578
STAD,66,9,316
STAD,67,0,56
STAD,67,1,390
STAD,67,2,83
STAD,67,3,128
STAD,67,4,77
STAD,67,5,112
STAD,67,6,476
STAD,67,7,132
STAD,67,8,90
STAD,67,9,37
STAD,68,0,58
STAD,68,1,26
STAD,68,2,368
STAD,68,3,75
STAD,68,4,274
STAD,68,5,355
STAD,68,6,132
STAD,68,7,116
STAD,68,8,268
STAD,68,9,73
STAD,69,0,779
STAD,69,1,164
STAD,69,2,234
STAD,69,3,283
STAD,69,4,122
STAD,69,5,80
STAD,69,6,158
STAD,69,7,271
STAD,69,8,165
STAD,69,9,135
STAD,70,0,257
STAD,70,1,90
STAD,70,2,152
STAD,70,3,221
STAD,70,4,238
STAD,70,5,142
STAD,70,6,94
STAD,70,7,98
STAD,70,8,583
STAD,70,9,737
STAD,71,0,202
STAD,71,1,212
STAD,71,2,183
STAD,71,3,168
STAD,71,4,129
STAD,71,5,114
STAD,71,6,1307
STAD,71,7,280
STAD,71,8,169
STAD,71,9,517
STAD,72,0,96
STAD,72,1,76
STAD,72,2,476
STAD,72,3,88
STAD,72,4,248
STAD,72,5,84
STAD,72,6,232
STAD,72,7,179
STAD,72,8,82
STAD,72,9,410
STAD,73,0,146
STAD,73,1,197
STAD,73,2,228
STAD,73,3,514
STAD,73,4,56
STAD,73,5,162
STAD,73,6,87
STAD,73,7,220
STAD,73,8,215
STAD,73,9,308
STAD,74,0,64
STAD,74,1,181
STAD,74,2,92
STAD,74,3,45
STAD,74,4,80
STAD,74,5,40
STAD,74,6,175
STAD,74,7,308
STAD,74,8,880
STAD,74,9,62
STAD,75,0,932
STAD,75,1,178
STAD,75,2,191
STAD,75,3,209
STAD,75,4,97
STAD,75,5,254
STAD,75,6,135
STAD,75,7,395
STAD,75,8,454
STAD,75,9,163
STAD,76,0,41
STAD,76,1,167
STAD,76,2,47
STAD,76,3,153
STAD,76,4,47
STAD,76,5,231
STAD,76,6,90
STAD,76,7,273
