cohort,batch,i,minp_below_001
READ,118,0,250
READ,118,1,80
READ,118,2,366
READ,118,3,104
READ,118,4,65
READ,118,5,104
READ,118,6,216
READ,118,7,233
READ,118,8,61
READ,118,9,240
READ,119,0,90
READ,119,1,173
READ,119,2,166
READ,119,3,223
READ,119,4,133
READ,119,5,380
READ,119,6,117
READ,119,7,273
READ,119,8,186
READ,119,9,138
READ,120,0,238
READ,120,1,55
READ,120,2,166
READ,120,3,276
READ,120,4,116
READ,120,5,716
READ,120,6,220
READ,120,7,108
READ,120,8,88
READ,120,9,98
READ,121,0,114
READ,121,1,183
READ,121,2,148
READ,121,3,160
READ,121,4,90
READ,121,5,119
READ,121,6,58
READ,121,7,224
READ,121,8,320
READ,121,9,258
READ,122,0,63
READ,122,1,396
READ,122,2,179
READ,122,3,156
READ,122,4,71
READ,122,5,160
READ,122,6,181
READ,122,7,135
READ,122,8,67
READ,122,9,146
READ,123,0,97
READ,123,1,52
READ,123,2,497
READ,123,3,110
READ,123,4,156
READ,123,5,125
READ,123,6,129
READ,123,7,214
READ,123,8,79
READ,123,9,324
READ,124,0,283
READ,124,1,165
READ,124,2,133
READ,124,3,142
READ,124,4,251
READ,124,5,68
READ,124,6,496
READ,124,7,431
READ,124,8,59
READ,124,9,167
READ,125,0,114
READ,125,1,134
READ,125,2,198
READ,125,3,360
READ,125,4,103
READ,125,5,140
READ,125,6,57
READ,125,7,81
READ,125,8,56
READ,125,9,160
READ,126,0,135
READ,126,1,203
READ,126,2,180
READ,126,3,103
READ,126,4,274
READ,126,5,154
READ,126,6,105
READ,126,7,138
READ,126,8,181
READ,126,9,199
READ,127,0,183
READ,127,1,898
READ,127,2,376
READ,127,3,59
READ,127,4,472
READ,127,5,251
READ,127,6,111
READ,127,7,158
READ,127,8,101
READ,127,9,202
READ,128,0,331
READ,128,1,251
READ,128,2,131
READ,128,3,291
READ,128,4,88
READ,128,5,107
READ,128,6,144
READ,128,7,111
READ,128,8,116
READ,128,9,248
READ,129,0,282
READ,129,1,168
READ,129,2,192
READ,129,3,100
READ,129,4,111
READ,129,5,31
READ,129,6,108
READ,129,7,433
READ,129,8,148
READ,129,9,155
READ,130,0,163
READ,130,1,455
READ,130,2,64
READ,130,3,347
READ,130,4,83
READ,130,5,236
READ,130,6,175
READ,130,7,96
READ,130,8,223
READ,130,9,260
READ,131,0,262
READ,131,1,97
READ,131,2,124
READ,131,3,214
READ,131,4,908
READ,131,5,138
READ,131,6,182
READ,131,7,373
READ,131,8,96
READ,131,9,319
READ,132,0,169
READ,132,1,136
READ,132,2,239
READ,132,3,168
READ,132,4,159
READ,132,5,38
READ,132,6,73
READ,132,7,138
READ,132,8,188
READ,132,9,363
READ,133,0,161
READ,133,1,169
READ,133,2,74
READ,133,3,380
READ,133,4,96
READ,133,5,93
READ,133,6,107
READ,133,7,101
READ,133,8,83
READ,133,9,144
READ,134,0,99
READ,134,1,324
READ,134,2,295
READ,134,3,146
READ,134,4,275
READ,134,5,153
READ,134,6,167
READ,134,7,86
READ,134,8,769
READ,134,9,211
READ,135,0,86
READ,135,1,114
READ,135,2,71
READ,135,3,557
READ,135,4,266
READ,135,5,90
READ,135,6,158
READ,135,7,50
READ,135,8,161
READ,135,9,100
READ,136,0,529
READ,136,1,108
READ,136,2,142
READ,136,3,78
READ,136,4,51
READ,136,5,171
READ,136,6,75
READ,136,7,106
READ,136,8,206
READ,136,9,384
READ,137,0,269
READ,137,1,32
READ,137,2,88
READ,137,3,119
READ,137,4,95
READ,137,5,272
READ,137,6,484
READ,137,7,57
READ,137,8,312
READ,137,9,171
READ,138,0,98
READ,138,1,216
READ,138,2,87
READ,138,3,112
READ,138,4,99
READ,138,5,59
READ,138,6,377
READ,138,7,175
READ,138,8,245
READ,138,9,265
READ,139,0,81
READ,139,1,135
READ,139,2,136
READ,139,3,278
READ,139,4,84
READ,139,5,522
READ,139,6,247
READ,139,7,104
READ,139,8,298
READ,139,9,245
READ,140,0,128
READ,140,1,110
READ,140,2,198
READ,140,3,218
READ,140,4,558
READ,140,5,742
READ,140,6,134
READ,140,7,148
READ,140,8,243
READ,140,9,65
READ,141,0,249
READ,141,1,549
READ,141,2,118
READ,141,3,219
READ,141,4,433
READ,141,5,231
READ,141,6,172
READ,141,7,263
READ,141,8,88
READ,141,9,201
READ,142,0,119
READ,142,1,178
READ,142,2,72
READ,142,3,161
READ,142,4,80
READ,142,5,868
READ,142,6,309
READ,142,7,99
READ,142,8,156
READ,142,9,77
READ,143,0,222
READ,143,1,347
READ,143,2,189
READ,143,3,199
READ,143,4,127
READ,143,5,376
READ,143,6,104
READ,143,7,383
READ,143,8,98
READ,143,9,191
READ,144,0,1151
READ,144,1,694
READ,144,2,83
READ,144,3,321
READ,144,4,104
READ,144,5,334
READ,144,6,63
READ,144,7,240
READ,144,8,255
READ,144,9,279
READ,145,0,126
READ,145,1,491
READ,145,2,133
READ,145,3,104
READ,145,4,186
READ,145,5,236
READ,145,6,94
READ,145,7,69
READ,145,8,415
READ,145,9,126
READ,146,0,70
READ,146,1,84
READ,146,2,160
READ,146,3,151
READ,146,4,190
READ,146,5,93
READ,146,6,216
READ,146,7,138
READ,146,8,67
READ,146,9,245
READ,147,0,220
READ,147,1,117
READ,147,2,198
READ,147,3,491
READ,147,4,134
READ,147,5,408
READ,147,6,65
READ,147,7,141
READ,147,8,117
READ,147,9,138
READ,148,0,106
READ,148,1,169
READ,148,2,233
READ,148,3,242
READ,148,4,135
READ,148,5,222
READ,148,6,109
READ,148,7,69
READ,148,8,266
READ,148,9,193
READ,149,0,267
READ,149,1,158
READ,149,2,131
READ,149,3,154
READ,149,4,105
READ,149,5,794
READ,149,6,178
READ,149,7,99
READ,149,8,78
READ,149,9,130
READ,150,0,62
READ,150,1,52
READ,150,2,176
READ,150,3,87
READ,150,4,330
READ,150,5,402
READ,150,6,222
READ,150,7,530
READ,150,8,104
READ,150,9,301
READ,151,0,182
READ,151,1,140
READ,151,2,93
READ,151,3,94
READ,151,4,154
READ,151,5,100
READ,151,6,141
READ,151,7,100
READ,151,8,166
READ,151,9,220
READ,152,0,114
READ,152,1,317
READ,152,2,193
READ,152,3,365
READ,152,4,167
READ,152,5,230
READ,152,6,242
READ,152,7,112
READ,152,8,327
READ,152,9,95
READ,153,0,59
READ,153,1,140
READ,153,2,106
READ,153,3,168
READ,153,4,303
READ,153,5,1191
READ,153,6,96
READ,153,7,174
READ,153,8,193
READ,153,9,66
READ,154,0,191
READ,154,1,139
READ,154,2,158
READ,154,3,387
READ,154,4,1159
