cohort,batch,i,minp_below_001
CESC,138,9,152
CESC,139,0,93
CESC,139,1,763
CESC,139,2,313
CESC,139,3,99
CESC,139,4,255
CESC,139,5,692
CESC,139,6,120
CESC,139,7,137
CESC,139,8,170
CESC,139,9,378
CESC,140,0,304
CESC,140,1,207
CESC,140,2,137
CESC,140,3,385
CESC,140,4,168
CESC,140,5,124
CESC,140,6,228
CESC,140,7,245
CESC,140,8,177
CESC,140,9,406
CESC,141,0,333
CESC,141,1,80
CESC,141,2,586
CESC,141,3,139
CESC,141,4,144
CESC,141,5,205
CESC,141,6,195
CESC,141,7,477
CESC,141,8,79
CESC,141,9,89
CESC,142,0,131
CESC,142,1,218
CESC,142,2,253
CESC,142,3,137
CESC,142,4,149
CESC,142,5,236
CESC,142,6,119
CESC,142,7,268
CESC,142,8,126
CESC,142,9,195
CESC,143,0,240
CESC,143,1,116
CESC,143,2,269
CESC,143,3,229
CESC,143,4,100
CESC,143,5,277
CESC,143,6,166
CESC,143,7,175
CESC,143,8,325
CESC,143,9,118
CESC,144,0,76
CESC,144,1,125
CESC,144,2,128
CESC,144,3,114
CESC,144,4,365
CESC,144,5,136
CESC,144,6,437
CESC,144,7,122
CESC,144,8,195
CESC,144,9,89
CESC,145,0,92
CESC,145,1,131
CESC,145,2,143
CESC,145,3,209
CESC,145,4,344
CESC,145,5,98
CESC,145,6,82
CESC,145,7,118
CESC,145,8,73
CESC,145,9,390
CESC,146,0,168
CESC,146,1,156
CESC,146,2,338
CESC,146,3,340
CESC,146,4,295
CESC,146,5,117
CESC,146,6,101
CESC,146,7,111
CESC,146,8,279
CESC,146,9,152
CESC,147,0,164
CESC,147,1,109
CESC,147,2,167
CESC,147,3,303
CESC,147,4,205
CESC,147,5,227
CESC,147,6,61
CESC,147,7,206
CESC,147,8,204
CESC,147,9,109
CESC,148,0,96
CESC,148,1,250
CESC,148,2,167
CESC,148,3,92
CESC,148,4,117
CESC,148,5,116
CESC,148,6,95
CESC,148,7,144
CESC,148,8,106
CESC,148,9,173
CESC,149,0,121
CESC,149,1,109
CESC,149,2,318
CESC,149,3,215
CESC,149,4,172
CESC,149,5,89
CESC,149,6,188
CESC,149,7,148
CESC,149,8,115
CESC,149,9,208
CESC,150,0,72
CESC,150,1,78
CESC,150,2,148
CESC,150,3,134
CESC,150,4,319
CESC,150,5,175
CESC,150,6,105
CESC,150,7,172
CESC,150,8,107
CESC,150,9,138
CESC,151,0,192
CESC,151,1,173
CESC,151,2,274
CESC,151,3,99
CESC,151,4,148
CESC,151,5,281
CESC,151,6,279
CESC,151,7,87
CESC,151,8,279
CESC,151,9,212
CESC,152,0,561
CESC,152,1,582
CESC,152,2,95
CESC,152,3,300
CESC,152,4,100
CESC,152,5,179
CESC,152,6,126
CESC,152,7,155
CESC,152,8,83
CESC,152,9,591
CESC,153,0,124
CESC,153,1,296
CESC,153,2,181
CESC,153,3,220
CESC,153,4,132
CESC,153,5,141
CESC,153,6,322
CESC,153,7,95
CESC,153,8,127
CESC,153,9,111
CESC,154,0,205
CESC,154,1,83
CESC,154,2,147
CESC,154,3,137
CESC,154,4,341
CESC,154,5,276
CESC,154,6,258
CESC,154,7,120
CESC,154,8,96
CESC,154,9,581
CESC,155,0,102
CESC,155,1,159
CESC,155,2,221
CESC,155,3,160
CESC,155,4,185
CESC,155,5,155
CESC,155,6,124
CESC,155,7,125
CESC,155,8,160
CESC,155,9,537
CESC,156,0,109
CESC,156,1,74
CESC,156,2,246
CESC,156,3,214
CESC,156,4,125
CESC,156,5,95
CESC,156,6,164
CESC,156,7,134
CESC,156,8,121
CESC,156,9,70
CESC,157,0,186
CESC,157,1,149
CESC,157,2,83
CESC,157,3,369
CESC,157,4,102
CESC,157,5,105
CESC,157,6,458
CESC,157,7,159
CESC,157,8,307
CESC,157,9,130
CESC,158,0,158
CESC,158,1,171
CESC,158,2,215
CESC,158,3,135
CESC,158,4,394
CESC,158,5,149
CESC,158,6,177
CESC,158,7,388
CESC,158,8,398
CESC,158,9,231
CESC,159,0,228
CESC,159,1,102
CESC,159,2,164
CESC,159,3,317
CESC,159,4,58
CESC,159,5,108
CESC,159,6,264
CESC,159,7,174
CESC,159,8,156
CESC,159,9,163
CESC,160,0,130
CESC,160,1,117
CESC,160,2,238
CESC,160,3,214
CESC,160,4,197
CESC,160,5,129
CESC,160,6,140
CESC,160,7,116
CESC,160,8,217
CESC,160,9,76
CESC,161,0,195
CESC,161,1,120
CESC,161,2,112
CESC,161,3,708
CESC,161,4,120
CESC,161,5,167
CESC,161,6,72
CESC,161,7,63
CESC,161,8,106
CESC,161,9,102
CESC,162,0,301
CESC,162,1,55
CESC,162,2,179
CESC,162,3,332
CESC,162,4,152
CESC,162,5,163
CESC,162,6,89
CESC,162,7,1277
CESC,162,8,293
CESC,162,9,175
CESC,163,0,250
CESC,163,1,195
CESC,163,2,83
CESC,163,3,167
CESC,163,4,541
CESC,163,5,369
CESC,163,6,183
CESC,163,7,161
CESC,163,8,74
CESC,163,9,119
CESC,164,0,64
CESC,164,1,108
CESC,164,2,149
CESC,164,3,54
CESC,164,4,219
CESC,164,5,134
CESC,164,6,368
CESC,164,7,129
CESC,164,8,62
CESC,164,9,185
CESC,165,0,147
CESC,165,1,116
CESC,165,2,161
CESC,165,3,145
CESC,165,4,382
CESC,165,5,155
CESC,165,6,376
CESC,165,7,361
CESC,165,8,147
CESC,165,9,280
CESC,166,0,92
CESC,166,1,75
CESC,166,2,105
CESC,166,3,196
CESC,166,4,227
CESC,166,5,104
CESC,166,6,104
CESC,166,7,97
CESC,166,8,203
CESC,166,9,193
CESC,167,0,136
CESC,167,1,250
CESC,167,2,255
CESC,167,3,51
CESC,167,4,625
CESC,167,5,92
CESC,167,6,255
CESC,167,7,83
CESC,167,8,132
CESC,167,9,422
CESC,168,0,78
CESC,168,1,86
CESC,168,2,162
CESC,168,3,256
CESC,168,4,186
CESC,168,5,104
CESC,168,6,96
CESC,168,7,214
CESC,168,8,135
CESC,168,9,123
CESC,169,0,290
CESC,169,1,140
CESC,169,2,172
CESC,169,3,241
CESC,169,4,129
CESC,169,5,1200
CESC,169,6,108
CESC,169,7,740
CESC,169,8,252
CESC,169,9,310
CESC,170,0,213
CESC,170,1,145
CESC,170,2,66
CESC,170,3,80
CESC,170,4,586
CESC,170,5,81
CESC,170,6,336
CESC,170,7,80
CESC,170,8,189
CESC,170,9,72
CESC,171,0,71
CESC,171,1,100
CESC,171,2,129
CESC,171,3,58
CESC,171,4,107
CESC,171,5,127
CESC,171,6,172
CESC,171,7,201
CESC,171,8,245
CESC,171,9,506
CESC,172,0,560
CESC,172,1,302
CESC,172,2,280
CESC,172,3,399
CESC,172,4,299
CESC,172,5,90
CESC,172,6,103
CESC,172,7,97
CESC,172,8,79
CESC,172,9,208
CESC,173,0,85
CESC,173,1,139
CESC,173,2,68
CESC,173,3,71
CESC,173,4,115
CESC,173,5,84
CESC,173,6,52
CESC,173,7,132
CESC,173,8,109
CESC,173,9,299
CESC,174,0,128
CESC,174,1,309
CESC,174,2,224
CESC,174,3,70
CESC,174,4,111
CESC,174,5,63
CESC,174,6,38
CESC,174,7,69
CESC,174,8,100
CESC,174,9,120
CESC,175,0,144
CESC,175,1,226
CESC,175,2,116
CESC,175,3,185
CESC,175,4,342
CESC,175,5,130
CESC,175,6,166
CESC,175,7,288
CESC,175,8,279
CESC,175,9,552
CESC,176,0,528
CESC,176,1,635
CESC,176,2,121
CESC,176,3,137
CESC,176,4,203
CESC,176,5,520
CESC,176,6,341
CESC,176,7,268
CESC,176,8,489
CESC,176,9,118
CESC,177,0,155
CESC,177,1,81
CESC,177,2,206
CESC,177,3,65
CESC,177,4,275
CESC,177,5,216
CESC,177,6,185
CESC,177,7,90
CESC,177,8,116
CESC,177,9,765
CESC,178,0,143
CESC,178,1,127
CESC,178,2,76
CESC,178,3,192
CESC,178,4,165
CESC,178,5,301
CESC,178,6,69
CESC,178,7,125
CESC,178,8,155
CESC,178,9,108
CESC,179,0,223
CESC,179,1,95
CESC,179,2,125
CESC,179,3,293
CESC,179,4,109
CESC,179,5,102
CESC,179,6,2314
CESC,179,7,108
CESC,179,8,239
CESC,179,9,130
CESC,180,0,205
CESC,180,1,377
CESC,180,2,90
CESC,180,3,173
CESC,180,4,206
CESC,180,5,86
CESC,180,6,237
CESC,180,7,177
CESC,180,8,394
CESC,180,9,246
CESC,181,0,173
CESC,181,1,190
CESC,181,2,148
CESC,181,3,394
CESC,181,4,200
CESC,181,5,67
CESC,181,6,160
CESC,181,7,166
CESC,181,8,135
CESC,181,9,212
CESC,182,0,332
CESC,182,1,112
CESC,182,2,61
CESC,182,3,136
CESC,182,4,196
CESC,182,5,192
CESC,182,6,168
CESC,182,7,84
CESC,182,8,559
CESC,182,9,219
CESC,183,0,230
CESC,183,1,129
CESC,183,2,817
CESC,183,3,97
CESC,183,4,187
CESC,183,5,247
CESC,183,6,132
CESC,183,7,94
CESC,183,8,61
CESC,183,9,623
CESC,184,0,101
CESC,184,1,73
CESC,184,2,84
CESC,184,3,101
CESC,184,4,309
CESC,184,5,144
CESC,184,6,160
CESC,184,7,60
CESC,184,8,84
CESC,184,9,227
CESC,185,0,151
CESC,185,1,105
CESC,185,2,136
CESC,185,3,165
CESC,185,4,319
CESC,185,5,309
CESC,185,6,134
CESC,185,7,115
CESC,185,8,401
CESC,185,9,283
CESC,186,0,128
CESC,186,1,108
CESC,186,2,112
CESC,186,3,323
CESC,186,4,115
CESC,186,5,276
CESC,186,6,161
CESC,186,7,88
CESC,186,8,99
CESC,186,9,198
CESC,187,0,383
CESC,187,1,169
CESC,187,2,117
CESC,187,3,124
CESC,187,4,59
CESC,187,5,107
CESC,187,6,144
CESC,187,7,179
CESC,187,8,339
CESC,187,9,53
CESC,188,0,202
CESC,188,1,598
CESC,188,2,245
CESC,188,3,83
CESC,188,4,99
CESC,188,5,143
CESC,188,6,197
CESC,188,7,427
CESC,188,8,109
CESC,188,9,268
CESC,189,0,117
CESC,189,1,217
CESC,189,2,67
CESC,189,3,337
CESC,189,4,135
CESC,189,5,190
CESC,189,6,89
CESC,189,7,48
CESC,189,8,491
CESC,189,9,174
CESC,190,0,62
CESC,190,1,123
CESC,190,2,278
CESC,190,3,122
CESC,190,4,325
CESC,190,5,106
CESC,190,6,183
CESC,190,7,81
CESC,190,8,144
CESC,190,9,99
CESC,191,0,114
CESC,191,1,246
CESC,191,2,177
CESC,191,3,204
CESC,191,4,158
CESC,191,5,271
CESC,191,6,295
CESC,191,7,114
CESC,191,8,103
CESC,191,9,169
CESC,192,0,307
CESC,192,1,304
CESC,192,2,98
CESC,192,3,114
CESC,192,4,197
CESC,192,5,272
CESC,192,6,186
CESC,192,7,159
CESC,192,8,105
CESC,192,9,445
CESC,193,0,69
CESC,193,1,176
CESC,193,2,335
CESC,193,3,147
CESC,193,4,239
CESC,193,5,49
CESC,193,6,123
CESC,193,7,68
CESC,193,8,333
CESC,193,9,60
CESC,194,0,188
CESC,194,1,68
CESC,194,2,175
CESC,194,3,191
CESC,194,4,92
CESC,194,5,294
CESC,194,6,112
CESC,194,7,164
CESC,194,8,221
CESC,194,9,65
CESC,195,0,604
CESC,195,1,256
CESC,195,2,69
CESC,195,3,145
CESC,195,4,152
CESC,195,5,99
CESC,195,6,115
CESC,195,7,600
CESC,195,8,145
CESC,195,9,195
CESC,196,0,237
CESC,196,1,268
CESC,196,2,92
CESC,196,3,120
CESC,196,4,163
CESC,196,5,238
CESC,196,6,188
CESC,196,7,134
CESC,196,8,206
CESC,196,9,123
CESC,197,0,72
CESC,197,1,154
CESC,197,2,229
CESC,197,3,131
CESC,197,4,198
CESC,197,5,319
CESC,197,6,243
CESC,197,7,132
CESC,197,8,256
CESC,197,9,169
CESC,198,0,161
CESC,198,1,153
CESC,198,2,153
CESC,198,3,72
CESC,198,4,104
CESC,198,5,117
CESC,198,6,77
CESC,198,7,207
CESC,198,8,150
CESC,198,9,125
CESC,199,0,256
CESC,199,1,510
CESC,199,2,64
CESC,199,3,208
CESC,199,4,467
CESC,199,5,171
CESC,199,6,155
CESC,199,7,160
CESC,199,8,43
CESC,199,9,283
