Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000101307,-0.05842851732542656,0.12843383857503912,0.6451942002140986,0.6491589767584862,0.6490460445648037,True,0.846013440798009,-1,0.0051634899032261,-1,0.006164,0.0521898695253261,0.315410557147484
ENSG00000271303,0.15549814757991157,0.1176867820112633,0.18941796365368174,0.1864053118651432,0.19048442743296365,True,0.5120333541602285,1,0.0548017804154591,1,0.06543,0.3365691585771035,0.6286480420806416
ENSG00000125821,-0.0988396128718719,0.12316926629222603,0.43160363749093456,0.4222812679441298,0.4226743748349431,True,0.7214518102864478,-1,0.135611164477686,-1,0.1455,0.622868442828893,0.8121397771285366
ENSG00000130703,-0.17249486145904355,0.10835015167880693,0.13393703984258246,0.11138175987055413,0.11018485857361725,True,0.44203813341963916,-1,0.0702462696872774,-1,0.07737,0.4022964942587643,0.6784210058649752
ENSG00000149658,-0.01991158199362463,0.12281746797048779,0.8711751811192805,0.8712087018221617,0.8712096435686445,True,0.9503907943844135,-1,0.1268244750173985,1,0.1182,0.5974285064287339,0.7983877359267353
ENSG00000101197,-0.4289035909293145,0.19884381294540365,0.011089425759078104,0.031006649405115543,0.029237506629775367,True,0.17932231954897201,-1,0.0005854143385186,-1,0.0007136,0.0084274789313026,0.1827213481293651
ENSG00000101198,-0.12723404007863212,0.13763817147685642,0.33210131319971153,0.35527312468556693,0.35359841337833564,True,0.6458705832102823,-1,0.0501377050019603,-1,0.05947,0.3154417113957215,0.6122313145260476
ENSG00000101199,-0.01082624915863535,0.12455269715058143,0.9309419928462288,0.9307342804976849,0.9307341083152407,True,0.9747549377205489,-1,0.007535169829444,1,0.008514,0.0716973207566981,0.3517343337179364
ENSG00000125863,0.19280613461408863,0.1349662886716389,0.13759135436475026,0.15313352239374833,0.1524083704032063,True,0.44775558582277425,1,0.0233885569654255,1,0.01975,0.176319559201102,0.4864045656546186
ENSG00000285508,0.03686760882231339,0.12585431084899662,0.7693776260278872,0.7695689429497126,0.7695369863101016,True,0.907745442129047,1,0.4277755618686372,-1,0.3838,0.983842540393649,0.9938722785999552
